hour,time_days,Q_c_W,Q_e_kW,W_c1_kW,W_c2_kW,W_total_kW,m_dot_1_kg_s,m_dot_2_kg_s,COP
1246,51.916666666666664,179349.47289535232,132.3646439894644,21.4108623440156,25.573966561872297,46.984828905887895,0.15283647900646427,0.17303440910080917,3.817178375909275
1247,51.958333333333336,182845.05527907194,134.944476036291,21.82816735206353,26.072411890717376,47.90057924278091,0.15581531409853314,0.17640690873777798,3.817178375909275
1248,52.0,180613.16666666343,133.0905774270346,21.709531163026327,25.8130580766025,47.52258923962883,0.15385482454803776,0.1742536070246903,3.800575043500599
1249,52.041666666666664,179615.61115710193,132.35549680565282,21.58962593783506,25.67048841361403,47.26011435144909,0.15300505965695552,0.1732911763837988,3.8005750435006
1250,52.083333333333336,176690.92638785587,130.2003494710767,21.23808160520532,25.252495311573828,46.49057691677915,0.15051367505673344,0.1704694725188094,3.8005750435006
1251,52.125,172038.42479267987,126.77200515260868,20.678855330451423,24.587564309619747,45.26641964007117,0.14655045449066942,0.1659807898850356,3.8005750435005994
1252,52.166666666666664,165975.16666666392,122.30409984994635,19.95005746003287,23.721009356684696,43.67106681671757,0.14138548489081007,0.16013102478607147,3.800575043500599
1253,52.208333333333336,158914.35303108653,117.28298625136871,18.971303803174237,22.660062976543564,41.6313667797178,0.13542225571542735,0.15331882904621583,3.817178375909275
1254,52.25,151337.16666666445,111.69082275416255,18.06673412931601,21.579609783185855,39.64634391250186,0.1289651947270754,0.1460084425474526,3.8171783759092754
1255,52.291666666666664,143759.98030224233,106.09865925695638,17.162164455457784,20.499156589828143,37.66132104528593,0.12250813373872343,0.13869805604868934,3.8171783759092746
