hour,time_days,external_temp_C,ground_temp_C,water_temp_C,sunlight_W,Q_walls_W,Q_ground_W,Q_sun_W,Q_total_W,T_internal_C
23295,970.625,18.45771644662935,16.977817459305715,17.808546649236607,2.0,-13441.99640012257,-1305.6484820369478,75.0,-14672.644882159519,19.852284368595836
23296,970.6666666666666,17.65000000000162,16.750000000000455,17.8078591574261,2.0,-21141.929938504483,-1406.3689137632393,75.0,-22473.298852267722,19.843645829047254
23297,970.7083333333334,16.709394275900962,16.484700949613092,17.807169114996004,2.0,-30088.814910204404,-1522.7216786768201,75.0,-31536.536588881223,19.83152346017123
23298,970.75,15.70000000000047,16.20000000000013,17.806476522301317,2.0,-39662.62521763929,-1646.290635277565,75.0,-41233.915852916856,19.815673503510222
23299,970.7916666666666,14.690605724103374,15.91529905038813,17.80578137969835,2.0,-49200.650682305735,-1768.1697520820153,75.0,-50893.82043438775,19.79611036400449
23300,970.8333333333334,13.749999999999199,15.649999999999773,17.805083687544723,2.0,-58042.6594944508,-1879.570031682139,75.0,-59847.22952613294,19.773105612341947
23301,970.875,12.942283553373823,15.42218254069518,17.804383446199367,2.0,-65575.89176609399,-1972.4184591465344,75.0,-67473.31022524052,19.74716946194916
23302,970.9166666666666,12.322500925241302,15.247372055837289,17.803680656022543,2.0,-71276.81795239542,-2039.9081574373813,75.0,-73241.7261098328,19.71901598293545
23303,970.9583333333334,11.932889277472771,15.137481591082063,17.8029753173758,2.0,-74746.81637244171,-2076.962257640202,75.0,-76748.77863008191,19.689514423602322
23304,971.0,11.400000000000002,14.4,17.80226743062201,0.0,-79579.33846658227,-2397.913205366386,0.0,-81977.25167194866,19.658003084955183
23305,971.0416666666666,11.47496318216366,14.420444504226452,17.80155699612535,0.0,-78557.1830667986,-2374.3598899303583,0.0,-80931.54295672897,19.626893707593396
23306,971.0833333333334,11.694744111673678,14.480384757729185,17.800844014251304,0.0,-76148.6361208293,-2333.0840572717757,0.0,-78481.72017810107,19.596726020683878
23307,971.125,12.044365081389088,14.575735931287932,17.80012848536668,0.0,-72502.66501722997,-2276.182173859496,0.0,-74778.84719108947,19.56798168576874
23308,971.1666666666666,12.499999999997986,14.69999999999945,17.799410409839588,0.0,-67852.62418339922,-2206.818364215411,0.0,-70059.44254761463,19.5410514487271
23309,971.2083333333334,13.03059810077452,14.844708572938506,17.798689788039447,0.0,-62500.35214034475,-2129.0087703574955,0.0,-64629.36091070225,19.51620848758033
23310,971.25,13.599999999998461,14.99999999999958,17.797966620336975,0.0,-56795.60148078593,-2047.3478477032725,0.0,-58842.9493284892,19.493589772443276
23311,971.2916666666666,14.169401899224441,15.155291427061211,17.797240907104253,0.0,-51112.20358290081,-1966.695249906536,0.0,-53078.89883280735,19.473186707909825
23312,971.3333333333334,14.699999999999351,15.299999999999823,17.796512648714575,0.0,-45822.59239594055,-1891.8446409192009,0.0,-47714.43703685975,19.45484569557822
23313,971.375,15.155634918610154,15.42426406871186,17.79578184554265,0.0,-41272.42345889345,-1827.197004179417,0.0,-43099.62046307287,19.43827857838076
23314,971.4166666666666,15.505255888324784,15.519615242270396,17.795048497964423,0.0,-37757.01782453737,-1776.4607123700323,0.0,-39533.4785369074,19.42308225495361
23315,971.4583333333334,15.725036817836063,15.579555495773471,17.794312606357177,0.0,-35501.23619632844,-1742.398797494996,0.0,-37243.634993823434,19.408766127359613
23316,971.5,15.8,15.6,17.7935741710995,0.0,-34644.15482265227,-1726.6406444030245,0.0,-36370.79546705529,19.394785511646678
23317,971.5416666666666,15.725036817836154,15.579555495773496,17.792833192571283,0.0,-35229.587460581024,-1729.570940529176,0.0,-36959.1584011102,19.380578734367155
23318,971.5833333333334,15.50525588832596,15.519615242270715,17.792089671153732,0.0,-37203.09932199547,-1750.3034497503863,0.0,-38953.40277174585,19.365605386991337
23319,971.625,15.155634918610401,15.424264068711928,17.791343607229344,0.0,-40415.71649645698,-1786.741397619999,0.0,-42202.45789407698,19.349383131239662
23320,971.6666666666666,14.700000000001388,15.300000000000377,17.79059500118197,0.0,-44634.078059887426,-1835.7203528284758,0.0,-46469.7984127159,19.33152054711075
23321,971.7083333333334,14.169401899226713,15.15529142706183,17.78984385339672,0.0,-49556.33901968674,-1893.2238677555101,0.0,-51449.56288744225,19.311743785066064
23322,971.75,13.600000000000813,15.000000000000222,17.78909016426003,0.0,-54832.740336626404,-1954.6571825631818,0.0,-56787.39751918959,19.289915206068592
23323,971.7916666666666,13.03059810077486,14.844708572938599,17.78833393415965,0.0,-60089.44421081983,-2015.1603403522638,0.0,-62104.60455117209,19.26604273918729
23324,971.8333333333334,12.500000000000023,14.700000000000006,17.787575163484618,0.0,-64954.01029619777,-2069.9393750982363,0.0,-67023.94967129601,19.24027931906176
23325,971.875,12.044365081390751,14.575735931288387,17.7868138526253,0.0,-69080.77668164167,-2114.593002457262,0.0,-71195.36968409893,19.2129124415626
23326,971.9166666666666,11.694744111674854,14.480384757729507,17.78605000197334,0.0,-72174.41596692236,-2145.412550004336,0.0,-74319.82851692669,19.18434454941167
23327,971.9583333333334,11.47496318216427,14.42044450422662,17.785283611921756,0.0,-74010.06112557504,-2159.634687150556,0.0,-76169.6958127256,19.15506558444942
23328,972.0,11.600000000000001,13.899999999999999,17.784514682864764,2.0,-72528.62961071442,-2382.296398283738,75.0,-74835.92600899815,19.126299308935838
23329,972.0416666666666,11.719259607987414,13.937481591081758,17.783743215197994,2.0,-71107.58112910486,-2352.26403209385,75.0,-73384.84516119871,19.098090816210366
23330,972.0833333333334,12.068911086754735,14.0473720558372,17.782969209318317,2.0,-67480.12540277405,-2289.6591713691687,75.0,-69694.78457414322,19.071300750504776
23331,972.125,12.625126265845658,14.222182540694348,17.782192665623928,2.0,-61883.27505272752,-2198.2669217807274,75.0,-64006.54197450825,19.046697195510493
23332,972.1666666666666,13.349999999998797,14.449999999999621,17.781413584514333,2.0,-54688.293076912276,-2083.836061964929,75.0,-56697.12913887721,19.02490331488901
23333,972.2083333333334,14.194133342140441,14.715299050386996,17.78063196639033,2.0,-46375.39173838626,-1953.6872665742462,75.0,-48254.079004960506,19.00635486890407
23334,972.25,15.099999999999865,14.999999999999957,17.779847811654037,2.0,-37501.006741480356,-1816.2142072365305,75.0,-39242.22094871689,18.991270502346755
23335,972.2916666666666,16.005866657856224,15.284700949611956,17.77906112070885,2.0,-28659.876907109094,-1680.3115305731085,75.0,-30265.1884376822,18.97963682858204
23336,972.3333333333334,16.84999999999821,15.549999999999438,17.77827189395954,2.0,-20444.513554404773,-1554.768695624114,75.0,-21924.282250028886,18.97120932621418
23337,972.375,17.5748737341519,15.777817459304883,17.77748013181207,2.0,-13404.821683797876,-1447.6709796655477,75.0,-14777.492663463425,18.965528987264328
23338,972.4166666666666,18.13108891324513,15.952627944162755,17.77668583467381,2.0,-8010.624710584307,-1365.8484728727133,75.0,-9301.47318345702,18.9619535823145
23339,972.4583333333334,18.480740392011693,16.06251840891796,17.775889002953388,2.0,-4619.646626906944,-1314.410611939765,75.0,-5859.057238846709,18.959701411949663
23340,972.5,18.6,16.1,17.775089637060738,2.0,-3453.1335547167487,-1296.3979734171799,75.0,-4674.531528133928,18.95790456290928
23341,972.5416666666666,18.48074039201229,16.062518408918148,17.774287737407096,2.0,-4580.776040611113,-1312.5750564759803,75.0,-5818.351097087093,18.95566803962936
23342,972.5833333333334,18.13108891324628,15.952627944163117,17.77348330440502,2.0,-7915.9596132775505,-1361.3781766113627,75.0,-9202.337789888914,18.952130741457875
23343,972.625,17.574873734153527,15.777817459305394,17.772676338468344,2.0,-13221.667270121736,-1439.0220212424579,75.0,-14585.689291364193,18.946524130046928
23344,972.6666666666666,16.85000000000296,15.55000000000093,17.771866840012216,2.0,-20126.631648422084,-1539.7576056208525,75.0,-21591.389254042937,18.938224588835556
23345,972.7083333333334,16.005866657858444,15.284700949612654,17.77105480945313,2.0,-28150.636137380272,-1656.264049781049,75.0,-29731.90018716132,18.926795906410707
23346,972.75,15.100000000002165,15.00000000000068,17.770240247208783,2.0,-36737.240701521994,-1780.1474775725453,75.0,-38442.38817909454,18.912018988575454
23347,972.7916666666666,14.194133342142663,14.715299050387694,17.76942315369828,2.0,-45291.70220575479,-1902.513038645118,75.0,-47119.21524439991,18.893906774295626
23348,972.8333333333334,13.35000000000079,14.450000000000248,17.768603529341974,2.0,-53221.50503323042,-2014.5710710139047,75.0,-55161.07610424433,18.872703339027787
23349,972.875,12.625126265847285,14.22218254069486,17.767781374561515,2.0,-59976.73990253282,-2108.2360952442605,75.0,-62009.97599777708,18.84886724653488
23350,972.9166666666666,12.068911086755886,14.047372055837563,17.766956689779885,2.0,-65087.579133878346,-2176.6778197827834,75.0,-67189.25695366113,18.823040283735626
23351,972.9583333333334,11.719259607988011,13.937481591081946,17.76612947542134,2.0,-68196.2944871771,-2214.786607336335,75.0,-70336.08109451344,18.79600370925578
23352,973.0,9.600000000000001,13.400000000000002,17.76529973191145,2.0,-88281.63560885546,-2446.188348195952,75.0,-90652.82395705141,18.761157556490602
23353,973.0416666666666,9.753333781698874,13.45622238662292,17.764467459677075,2.0,-86475.10823800058,-2404.903943673349,75.0,-88805.01218167393,18.727021686412666
23354,973.0833333333334,10.202885682969814,13.6210580837556,17.763632659146428,2.0,-81831.70563305137,-2314.703499871204,75.0,-84071.40913292258,18.694705371951052
23355,973.125,10.918019484657911,13.883273811041235,17.762795330748915,2.0,-74656.18451801414,-2181.1823076124506,75.0,-76762.3668256266,18.665198589434386
23356,973.1666666666666,11.849999999997483,14.224999999999078,17.76195547491536,2.0,-65425.90645859427,-2012.890027210673,75.0,-67363.79648580494,18.639304535165333
23357,973.2083333333334,12.935314297036626,14.622948575580097,17.761113092077817,2.0,-54758.306286035586,-1820.748035011974,75.0,-56504.05432104756,18.617584870815374
23358,973.25,14.099999999998705,15.049999999999525,17.760268182669662,2.0,-43368.814759840025,-1617.3051414365186,75.0,-44911.11990127654,18.600321429075528
23359,973.2916666666666,15.264685702956918,15.477051424417537,17.75942074712556,2.0,-32022.102970738662,-1415.8824021116227,75.0,-33362.985372850286,18.58749698925934
23360,973.3333333333334,16.350000000000275,15.875000000000101,17.75857078588147,2.0,-21479.971096887017,-1229.6653017975214,75.0,-22634.63639868454,18.578796432968822
23361,973.375,17.281980515337366,16.216726188957033,17.757718299374716,2.0,-12449.432809261976,-1070.8051772853446,75.0,-13445.237986547321,18.573628201066136
23362,973.4166666666666,17.997114317028895,16.478941916243926,17.756863288043796,2.0,-5534.533286757505,-949.5911157860684,75.0,-6409.1244025435735,18.571164589693943
23363,973.4583333333334,18.446666218300457,16.643777613376834,17.75600575232863,2.0,-1195.184365377463,-873.7487625970896,75.0,-1993.933127974553,18.570398139236605
23364,973.5,18.6,16.7,17.75514569267037,2.0,284.1778633286026,-847.9138231205948,75.0,-488.7359597919922,18.570210273407685
23365,973.5416666666666,18.446666218301804,16.643777613377328,17.754283109511483,2.0,-1186.0229290164625,-873.3161392137622,75.0,-1984.3390682302247,18.56944751082301
23366,973.5833333333334,17.997114317029446,16.47894191624413,17.753418003295735,2.0,-5494.398660418221,-947.6958695424266,75.0,-6367.094529960647,18.567000055366286
23367,973.625,17.28198051534104,16.216726188958383,17.752550374468186,2.0,-12336.187584242361,-1065.4574861049161,75.0,-13326.645070347278,18.561877409543484
23368,973.6666666666666,16.350000000001234,15.875000000000451,17.751680223475194,2.0,-21234.0231316056,-1218.0510923261752,75.0,-22377.074223931777,18.553275857900545
23369,973.7083333333334,15.26468570296194,15.477051424419377,17.750807550764403,2.0,-31570.46548741061,-1394.5550765114624,75.0,-32890.02056392207,18.540633221620805
23370,973.75,14.099999999999811,15.049999999999931,17.749932356784818,2.0,-42630.07892756154,-1582.4203938014628,75.0,-44137.499321363,18.523667152866523
23371,973.7916666666666,12.93531429704165,14.622948575581939,17.749054641986625,2.0,-53648.18741591877,-1768.3257550356782,75.0,-55341.51317095445,18.502394359168175
23372,973.8333333333334,11.850000000001984,14.225000000000728,17.748174406821423,2.0,-63862.98584799543,-1939.0854428225762,75.0,-65727.071290818,18.477129447750826
23373,973.875,10.918019484661587,13.883273811042583,17.74729165174204,2.0,-72567.4556456567,-2082.54788864107,75.0,-74575.00353429776,18.448463468554735
23374,973.9166666666666,10.202885682972413,13.621058083756552,17.746406377202614,2.0,-79157.54674159028,-2188.4237744418433,75.0,-81270.97051603213,18.417223618207462
23375,973.9583333333334,9.75333378169916,13.456222386623025,17.745518583658594,2.0,-83173.3424304797,-2248.987224984945,75.0,-85347.32965546464,18.384416851054976
23376,974.0,6.8999999999999995,12.600000000000001,17.744628271566704,3.0,-110250.40177012779,-2622.2689724782554,112.5,-112760.17074260605,18.34107282751539
23377,974.0416666666666,7.148741468088812,12.659629803993894,17.743735441384977,3.0,-107446.38105049514,-2575.5875039964117,112.5,-109909.46855449156,18.29882458896737
23378,974.0833333333334,7.878014552372342,12.834455543376933,17.74284009357272,3.0,-100039.77635131226,-2477.180634000999,112.5,-102404.45698531326,18.259461211234804
23379,974.125,9.038120497337353,13.112563132923338,17.74194222859061,3.0,-88524.87085341552,-2333.2604621678647,112.5,-90745.63131558338,18.224579384132614
23380,974.1666666666666,10.54999999999434,13.474999999998644,17.74104184690049,3.0,-73675.96208772744,-2153.142654140733,112.5,-75716.60474186817,18.1954745834157
23381,974.2083333333334,12.31062097075296,13.897066671070917,17.740138948965622,3.0,-56494.59468156229,-1948.6115869296348,112.5,-58330.70626849192,18.173052770031315
23382,974.25,14.199999999996079,14.349999999999062,17.73923353525049,3.0,-38141.30659233827,-1733.1172557479551,112.5,-39761.923848086226,18.157768634224315
23383,974.2916666666666,16.089379029245876,14.802933328928807,17.738325606220904,3.0,-19856.540207793012,-1520.8586717339635,112.5,-21264.898879526976,18.14959459305773
23384,974.3333333333334,17.849999999998868,15.224999999999731,17.737415162343947,3.0,-2876.1080933650874,-1325.816215519627,112.5,-4089.4243088847143,18.148022654115636
23385,974.375,19.3618795026618,15.58743686707646,17.736502204088005,3.0,11653.025746043182,-1160.798890124426,112.5,10604.726855918756,18.152099018380135
23386,974.4166666666666,20.521985447623734,15.86554445662213,17.735586731922766,3.0,22750.90972073856,-1036.5714013302952,112.5,21826.838319408263,18.160489064153218
23387,974.4583333333334,21.25125853190916,16.04037019600562,17.7346687463192,3.0,29671.386890457026,-961.1205535602437,112.5,28822.766336896784,18.17156828347645
23388,974.5,21.5,16.1,17.733748247749574,3.0,31952.94447862608,-939.1109551759901,112.5,31126.33352345009,18.183532973881373
23389,974.5416666666666,21.251258531910562,16.04037019600596,17.732825236687425,3.0,29450.16535708021,-971.5671259701878,112.5,28591.09823111002,18.19452314201069
23390,974.5833333333334,20.521985447626452,15.865544456622782,17.73189971360765,3.0,22343.638133911303,-1055.8036707091856,112.5,21400.334463202118,18.20274924343125
23391,974.625,19.361879502665637,15.58743686707738,17.730971678986368,3.0,11127.650488650124,-1185.6082772804205,112.5,10054.542211369704,18.20661412152978
23392,974.6666666666666,17.850000000003572,15.225000000000858,17.730041133301018,3.0,-3423.4955666515816,-1351.6650684264441,112.5,-4662.660635078026,18.204821835556878
23393,974.7083333333334,16.08937902925112,14.802933328930065,17.729108077030332,3.0,-20308.250940535276,-1542.1894563374888,112.5,-21737.940396872764,18.1964659613678
