hour,time_days,Q_c_W,Q_e_kW,W_c1_kW,W_c2_kW,W_total_kW,m_dot_1_kg_s,m_dot_2_kg_s,COP
38686,1611.9166666666667,88702.74429200465,67.59555041116239,9.813984965375258,11.29320891546699,21.107193880842246,0.07761895130716438,0.08701944024000206,4.202488724591425
38687,1611.9583333333333,93805.6578735008,69.24104601820812,11.243252005014227,13.321359850278439,24.564611855292668,0.0795931728598831,0.09050267234364705,3.818731532421487
38688,1612.0,110271.33333333627,81.30657890752154,13.305100778011195,15.659653647803527,28.96475442581472,0.09356413562309654,0.10638857586844162,3.8070867687059478
38689,1612.0416666666667,107996.76865752105,79.62946966521838,13.030656719677888,15.336642272624779,28.367298992302665,0.09163418999372651,0.10419410075631845,3.8070867687059486
38690,1612.0833333333333,101328.08245395288,74.79359538837485,12.144866227056033,14.389620838521987,26.53448706557802,0.08597587571097086,0.09776022527241097,3.8187315324214874
38691,1612.125,90719.73466679646,69.13258937930578,10.037142809831009,11.550002477659664,21.58714528749067,0.07938390997825813,0.08899815436868855,4.202488724591425
38692,1612.1666666666667,76894.66666664547,58.67404471256937,8.448714609747539,9.771907344328561,18.2206219540761,0.0673043464490364,0.07543544344857622,4.220199884529381
38693,1612.2083333333333,60795.03399070701,46.494092472131,6.587647325496784,7.71329419307923,14.300941518576014,0.053225341769722496,0.05964133206327502,4.251121082604116
38694,1612.25,43517.999999954685,33.20766919858545,4.79697951270305,5.513351288666182,10.310330801369233,0.0379420822177115,0.042692162802699274,4.220815106550743
38695,1612.2916666666667,26240.966009202362,20.046131574474753,2.8744258986838935,3.320408536043718,6.194834434727611,0.022882823696882486,0.02574299354212353,4.235943072521548
38696,1612.3333333333333,10141.333333374801,8.015454180192762,1.0005549249208832,1.125324228261155,2.125879153182038,0.009133317434239011,0.01012473888634009,4.770418543403631
38697,1612.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38698,1612.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38699,1612.4583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38700,1612.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38701,1612.5416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38702,1612.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38703,1612.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38704,1612.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38705,1612.7083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38706,1612.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38707,1612.7916666666667,41801.06651846205,31.96811523191439,4.529493051938292,5.303458234609376,9.832951286547669,0.03659634522326505,0.04100781141446073,4.251121082604115
38708,1612.8333333333333,76894.66666664547,58.67404471256937,8.448714609747539,9.771907344328561,18.2206219540761,0.0673043464490364,0.07543544344857622,4.220199884529381
38709,1612.875,90719.73466679646,69.13258937930578,10.037142809831009,11.550002477659664,21.58714528749067,0.07938390997825813,0.08899815436868855,4.202488724591425
38710,1612.9166666666667,101328.08245395288,74.79359538837485,12.144866227056033,14.389620838521987,26.53448706557802,0.08597587571097086,0.09776022527241097,3.8187315324214874
38711,1612.9583333333333,107996.76865754878,79.62946966523882,13.03065671968123,15.336642272628715,28.367298992309948,0.09163418999375002,0.10419410075634519,3.8070867687059478
