hour,time_days,external_temp_C,ground_temp_C,water_temp_C,sunlight_W,Q_walls_W,Q_ground_W,Q_sun_W,Q_total_W,Q_heat_demand_W
38053,1585.5416666666667,20.121985447626404,13.278571428571428,12.958656292052922,341.405907969693,20371.060297213477,-2140.3809523809527,341.405907969693,18572.085252802215,0.0
38054,1585.5833333333333,20.8512585319102,13.278571428571428,12.958656292052922,306.0961631388905,27372.081906337928,-2140.3809523809527,306.0961631388905,25537.797117095863,0.0
38055,1585.625,21.1,13.278571428571428,12.958656292052922,249.9264706379995,29760.000000000015,-2140.3809523809527,249.9264706379995,27869.54551825706,0.0
38056,1585.6666666666667,20.8512585319102,13.278571428571428,12.958656292052922,176.72470218614998,27372.081906337928,-2140.3809523809527,176.72470218614998,25408.425656143125,0.0
38057,1585.7083333333333,20.121985447626404,13.278571428571428,12.958656292052922,91.4794373316935,20371.060297213477,-2140.3809523809527,91.4794373316935,18322.158782164217,0.0
38058,1585.75,18.961879502661798,13.278571428571428,12.958656292052922,4.3285068172507575e-14,9234.043225553261,-2140.3809523809527,4.3285068172507575e-14,7093.662273172309,0.0
38059,1585.7916666666667,17.450000000000003,13.278571428571428,12.958656292052922,0.0,-5279.999999999973,-2140.3809523809527,0.0,-7420.380952380925,7420.380952380925
38060,1585.8333333333333,15.689379029248402,13.278571428571428,12.958656292052922,0.0,-22181.961319215345,-2140.3809523809527,0.0,-24322.3422715963,24322.3422715963
38061,1585.875,13.8,13.278571428571428,12.958656292052922,0.0,-40319.99999999999,-2140.3809523809527,0.0,-42460.38095238095,42460.38095238095
38062,1585.9166666666667,11.9106209707516,13.278571428571428,12.958656292052922,0.0,-58458.038680784644,-2140.3809523809527,0.0,-60598.4196331656,60598.4196331656
38063,1585.9583333333333,10.150000000000002,13.278571428571428,12.958656292052922,0.0,-75359.99999999999,-2140.3809523809527,0.0,-77500.38095238093,77500.38095238093
38064,1586.0,11.05527778486358,13.278571428571428,13.045547518505481,0.0,-66669.33326530963,-2140.3809523809527,0.0,-68809.71421769058,68809.71421769058
38065,1586.0416666666667,9.831604390859821,13.278571428571428,13.045547518505481,0.0,-78416.59784774571,-2140.3809523809527,0.0,-80556.97880012666,80556.97880012666
38066,1586.0833333333333,9.062371137574175,13.278571428571428,13.045547518505481,0.0,-85801.23707928792,-2140.3809523809527,0.0,-87941.61803166887,87941.61803166887
38067,1586.125,8.8,13.278571428571428,13.045547518505481,0.0,-88320.0,-2140.3809523809527,0.0,-90460.38095238095,90460.38095238095
38068,1586.1666666666667,9.062371137574175,13.278571428571428,13.045547518505481,0.0,-85801.23707928792,-2140.3809523809527,0.0,-87941.61803166887,87941.61803166887
38069,1586.2083333333333,9.831604390859823,13.278571428571428,13.045547518505481,0.0,-78416.5978477457,-2140.3809523809527,0.0,-80556.97880012664,80556.97880012664
38070,1586.25,11.055277784863584,13.278571428571428,13.045547518505481,0.0,-66669.33326530959,-2140.3809523809527,0.0,-68809.71421769053,68809.71421769053
38071,1586.2916666666667,12.650000000000002,13.278571428571428,13.045547518505481,121.97258310892455,-51359.99999999998,-2140.3809523809527,121.97258310892455,-53378.40836927201,53378.40836927201
38072,1586.3333333333333,14.50709335271059,13.278571428571428,13.045547518505481,235.63293624819997,-33531.90381397833,-2140.3809523809527,235.63293624819997,-35436.651830111085,35436.651830111085
38073,1586.375,16.5,13.278571428571428,13.045547518505481,333.2352941839993,-14400.0,-2140.3809523809527,333.2352941839993,-16207.145658196954,16207.145658196954
38074,1586.4166666666667,18.49290664728941,13.278571428571428,13.045547518505481,408.1282175185206,4731.903813978329,-2140.3809523809527,408.1282175185206,2999.6510791158967,0.0
38075,1586.4583333333333,20.35,13.278571428571428,13.045547518505481,455.20787729292397,22560.000000000015,-2140.3809523809527,455.20787729292397,20874.826924911984,0.0
38076,1586.5,21.944722215136416,13.278571428571428,13.045547518505481,471.26587249640005,37869.33326530959,-2140.3809523809527,471.26587249640005,36200.21818542504,0.0
38077,1586.5416666666667,23.168395609140177,13.278571428571428,13.045547518505481,455.20787729292397,49616.597847745696,-2140.3809523809527,455.20787729292397,47931.424772657665,0.0
38078,1586.5833333333333,23.937628862425825,13.278571428571428,13.045547518505481,408.12821751852067,57001.23707928792,-2140.3809523809527,408.12821751852067,55268.98434442549,0.0
38079,1586.625,24.2,13.278571428571428,13.045547518505481,333.2352941839994,59519.99999999999,-2140.3809523809527,333.2352941839994,57712.85434180304,0.0
38080,1586.6666666666667,23.937628862425825,13.278571428571428,13.045547518505481,235.63293624819997,57001.23707928792,-2140.3809523809527,235.63293624819997,55096.48906315517,0.0
38081,1586.7083333333333,23.168395609140177,13.278571428571428,13.045547518505481,121.97258310892467,49616.597847745696,-2140.3809523809527,121.97258310892467,47598.189478473665,0.0
38082,1586.75,21.944722215136416,13.278571428571428,13.045547518505481,5.771342423001011e-14,37869.33326530959,-2140.3809523809527,5.771342423001011e-14,35728.95231292864,0.0
38083,1586.7916666666667,20.35,13.278571428571428,13.045547518505481,0.0,22560.000000000015,-2140.3809523809527,0.0,20419.61904761906,0.0
38084,1586.8333333333333,18.49290664728941,13.278571428571428,13.045547518505481,0.0,4731.903813978329,-2140.3809523809527,0.0,2591.522861597376,0.0
38085,1586.875,16.5,13.278571428571428,13.045547518505481,0.0,-14400.0,-2140.3809523809527,0.0,-16540.380952380954,16540.380952380954
38086,1586.9166666666667,14.50709335271059,13.278571428571428,13.045547518505481,0.0,-33531.90381397833,-2140.3809523809527,0.0,-35672.284766359284,35672.284766359284
38087,1586.9583333333333,12.650000000000002,13.278571428571428,13.045547518505481,0.0,-51359.99999999998,-2140.3809523809527,0.0,-53500.38095238093,53500.38095238093
38088,1587.0,12.142283553372463,13.614285714285714,13.132380800008047,0.0,-56234.07788762435,-1988.1904761904766,0.0,-58222.26836381482,58222.26836381482
38089,1587.0416666666667,11.522500925240688,13.614285714285714,13.132380800008047,0.0,-62183.99111768939,-1988.1904761904766,0.0,-64172.18159387986,64172.18159387986
38090,1587.0833333333333,11.132889277472634,13.614285714285714,13.132380800008047,0.0,-65924.26293626272,-1988.1904761904766,0.0,-67912.4534124532,67912.4534124532
38091,1587.125,11.0,13.614285714285714,13.132380800008047,0.0,-67200.0,-1988.1904761904766,0.0,-69188.19047619047,69188.19047619047
38092,1587.1666666666667,11.132889277472634,13.614285714285714,13.132380800008047,0.0,-65924.26293626272,-1988.1904761904766,0.0,-67912.4534124532,67912.4534124532
38093,1587.2083333333333,11.522500925240688,13.614285714285714,13.132380800008047,0.0,-62183.99111768939,-1988.1904761904766,0.0,-64172.18159387986,64172.18159387986
38094,1587.25,12.142283553372465,13.614285714285714,13.132380800008047,0.0,-56234.077887624335,-1988.1904761904766,0.0,-58222.26836381481,58222.26836381481
38095,1587.2916666666667,12.950000000000001,13.614285714285714,13.132380800008047,60.98629155446228,-48479.99999999999,-1988.1904761904766,60.98629155446228,-50407.204184636,50407.204184636
38096,1587.3333333333333,13.890605724100169,13.614285714285714,13.132380800008047,117.81646812409998,-39450.18504863838,-1988.1904761904766,117.81646812409998,-41320.55905670475,41320.55905670475
38097,1587.375,14.9,13.614285714285714,13.132380800008047,166.61764709199966,-29759.999999999996,-1988.1904761904766,166.61764709199966,-31581.572829098473,31581.572829098473
38098,1587.4166666666667,15.909394275899832,13.614285714285714,13.132380800008047,204.0641087592603,-20069.814951361615,-1988.1904761904766,204.0641087592603,-21853.941318792833,21853.941318792833
38099,1587.4583333333333,16.85,13.614285714285714,13.132380800008047,227.60393864646198,-11039.999999999985,-1988.1904761904766,227.60393864646198,-12800.586537544,12800.586537544
38100,1587.5,17.657716446627536,13.614285714285714,13.132380800008047,235.63293624820002,-3285.9221123756583,-1988.1904761904766,235.63293624820002,-5038.479652317935,5038.479652317935
38101,1587.5416666666667,18.277499074759312,13.614285714285714,13.132380800008047,227.60393864646198,2663.9911176893975,-1988.1904761904766,227.60393864646198,903.4045801453829,0.0
38102,1587.5833333333333,18.66711072252737,13.614285714285714,13.132380800008047,204.06410875926034,6404.2629362627395,-1988.1904761904766,204.06410875926034,4620.136568831523,0.0
38103,1587.625,18.8,13.614285714285714,13.132380800008047,166.6176470919997,7680.000000000007,-1988.1904761904766,166.6176470919997,5858.42717090153,0.0
38104,1587.6666666666667,18.66711072252737,13.614285714285714,13.132380800008047,117.81646812409998,6404.2629362627395,-1988.1904761904766,117.81646812409998,4533.888928196362,0.0
38105,1587.7083333333333,18.277499074759312,13.614285714285714,13.132380800008047,60.98629155446233,2663.9911176893975,-1988.1904761904766,60.98629155446233,736.7869330533832,0.0
38106,1587.75,17.657716446627536,13.614285714285714,13.132380800008047,2.8856712115005054e-14,-3285.9221123756583,-1988.1904761904766,2.8856712115005054e-14,-5274.112588566135,5274.112588566135
38107,1587.7916666666667,16.85,13.614285714285714,13.132380800008047,0.0,-11039.999999999985,-1988.1904761904766,0.0,-13028.190476190463,13028.190476190463
38108,1587.8333333333333,15.909394275899832,13.614285714285714,13.132380800008047,0.0,-20069.814951361615,-1988.1904761904766,0.0,-22058.005427552092,22058.005427552092
38109,1587.875,14.9,13.614285714285714,13.132380800008047,0.0,-29759.999999999996,-1988.1904761904766,0.0,-31748.190476190473,31748.190476190473
38110,1587.9166666666667,13.890605724100169,13.614285714285714,13.132380800008047,0.0,-39450.18504863838,-1988.1904761904766,0.0,-41438.37552482885,41438.37552482885
38111,1587.9583333333333,12.950000000000001,13.614285714285714,13.132380800008047,0.0,-48479.99999999999,-1988.1904761904766,0.0,-50468.190476190466,50468.190476190466
38112,1588.0,8.254846686296005,13.792857142857143,13.219130405985293,0.0,-93553.47181155835,-1907.2380952380954,0.0,-95460.70990679644,95460.70990679644
38113,1588.0416666666667,7.356956468617921,13.792857142857143,13.219130405985293,0.0,-102173.21790126797,-1907.2380952380954,0.0,-104080.45599650606,104080.45599650606
38114,1588.0833333333333,6.792519081466764,13.792857142857143,13.219130405985293,0.0,-107591.81681791905,-1907.2380952380954,0.0,-109499.05491315715,109499.05491315715
38115,1588.125,6.6000000000000005,13.792857142857143,13.219130405985293,0.0,-109439.99999999999,-1907.2380952380954,0.0,-111347.23809523808,111347.23809523808
38116,1588.1666666666667,6.792519081466765,13.792857142857143,13.219130405985293,0.0,-107591.81681791905,-1907.2380952380954,0.0,-109499.05491315715,109499.05491315715
38117,1588.2083333333333,7.356956468617922,13.792857142857143,13.219130405985293,0.0,-102173.21790126796,-1907.2380952380954,0.0,-104080.45599650605,104080.45599650605
38118,1588.25,8.254846686296007,13.792857142857143,13.219130405985293,0.0,-93553.47181155832,-1907.2380952380954,0.0,-95460.70990679642,95460.70990679642
38119,1588.2916666666667,9.425,13.792857142857143,13.219130405985293,121.97258310892455,-82320.0,-1907.2380952380954,121.97258310892455,-84105.26551212916,84105.26551212916
38120,1588.3333333333333,10.787672395170759,13.792857142857143,13.219130405985293,235.63293624819997,-69238.34500636072,-1907.2380952380954,235.63293624819997,-70909.9501653506,70909.9501653506
38121,1588.375,12.25,13.792857142857143,13.219130405985293,333.2352941839993,-55200.0,-1907.2380952380954,333.2352941839993,-56774.00280105409,56774.00280105409
38122,1588.4166666666667,13.712327604829241,13.792857142857143,13.219130405985293,408.1282175185206,-41161.654993639284,-1907.2380952380954,408.1282175185206,-42660.76487135886,42660.76487135886
38123,1588.4583333333333,15.075,13.792857142857143,13.219130405985293,455.20787729292397,-28080.000000000007,-1907.2380952380954,455.20787729292397,-29532.03021794518,29532.03021794518
38124,1588.5,16.245153313703995,13.792857142857143,13.219130405985293,471.26587249640005,-16846.528188441654,-1907.2380952380954,471.26587249640005,-18282.50041118335,18282.50041118335
38125,1588.5416666666667,17.143043531382077,13.792857142857143,13.219130405985293,455.20787729292397,-8226.782098732065,-1907.2380952380954,455.20787729292397,-9678.812316677237,9678.812316677237
38126,1588.5833333333333,17.707480918533236,13.792857142857143,13.219130405985293,408.12821751852067,-2808.1831820809384,-1907.2380952380954,408.12821751852067,-4307.293059800513,4307.293059800513
38127,1588.625,17.9,13.792857142857143,13.219130405985293,333.2352941839994,-960.0000000000136,-1907.2380952380954,333.2352941839994,-2534.0028010541096,2534.0028010541096
38128,1588.6666666666667,17.707480918533236,13.792857142857143,13.219130405985293,235.63293624819997,-2808.1831820809384,-1907.2380952380954,235.63293624819997,-4479.788341070834,4479.788341070834
38129,1588.7083333333333,17.143043531382077,13.792857142857143,13.219130405985293,121.97258310892467,-8226.782098732065,-1907.2380952380954,121.97258310892467,-10012.047610861235,10012.047610861235
38130,1588.75,16.245153313703995,13.792857142857143,13.219130405985293,5.771342423001011e-14,-16846.528188441654,-1907.2380952380954,5.771342423001011e-14,-18753.76628367975,18753.76628367975
38131,1588.7916666666667,15.075,13.792857142857143,13.219130405985293,0.0,-28080.000000000007,-1907.2380952380954,0.0,-29987.238095238103,29987.238095238103
38132,1588.8333333333333,13.712327604829241,13.792857142857143,13.219130405985293,0.0,-41161.654993639284,-1907.2380952380954,0.0,-43068.893088877376,43068.893088877376
38133,1588.875,12.25,13.792857142857143,13.219130405985293,0.0,-55200.0,-1907.2380952380954,0.0,-57107.23809523809,57107.23809523809
38134,1588.9166666666667,10.787672395170759,13.792857142857143,13.219130405985293,0.0,-69238.34500636072,-1907.2380952380954,0.0,-71145.58310159881,71145.58310159881
38135,1588.9583333333333,9.425,13.792857142857143,13.219130405985293,0.0,-82320.0,-1907.2380952380954,0.0,-84227.23809523809,84227.23809523809
38136,1589.0,6.458221510015866,13.864285714285714,13.305770630656758,0.0,-110801.07350384769,-1874.8571428571431,0.0,-112675.93064670483,112675.93064670483
38137,1589.0416666666667,4.853143421777167,13.864285714285714,13.305770630656758,0.0,-126209.82315093919,-1874.8571428571431,0.0,-128084.68029379634,128084.68029379634
38138,1589.0833333333333,3.8441491544804105,13.864285714285714,13.305770630656758,0.0,-135896.16811698806,-1874.8571428571431,0.0,-137771.0252598452,137771.0252598452
38139,1589.125,3.5,13.864285714285714,13.305770630656758,0.0,-139200.0,-1874.8571428571431,0.0,-141074.85714285713,141074.85714285713
38140,1589.1666666666667,3.8441491544804105,13.864285714285714,13.305770630656758,0.0,-135896.16811698806,-1874.8571428571431,0.0,-137771.0252598452,137771.0252598452
38141,1589.2083333333333,4.853143421777169,13.864285714285714,13.305770630656758,0.0,-126209.82315093918,-1874.8571428571431,0.0,-128084.68029379632,128084.68029379632
38142,1589.25,6.45822151001587,13.864285714285714,13.305770630656758,0.0,-110801.07350384764,-1874.8571428571431,0.0,-112675.93064670479,112675.93064670479
38143,1589.2916666666667,8.550000000000002,13.864285714285714,13.305770630656758,121.97258310892455,-90719.99999999997,-1874.8571428571431,121.97258310892455,-92472.88455974818,92472.88455974818
38144,1589.3333333333333,10.985927644464542,13.864285714285714,13.305770630656758,235.63293624819997,-67335.09461314039,-1874.8571428571431,235.63293624819997,-68974.31881974933,68974.31881974933
38145,1589.375,13.6,13.864285714285714,13.305770630656758,333.2352941839993,-42240.0,-1874.8571428571431,333.2352941839993,-43781.621848673145,43781.621848673145
38146,1589.4166666666667,16.21407235553546,13.864285714285714,13.305770630656758,408.1282175185206,-17144.90538685958,-1874.8571428571431,408.1282175185206,-18611.634312198206,18611.634312198206
38147,1589.4583333333333,18.65,13.864285714285714,13.305770630656758,455.20787729292397,6239.999999999986,-1874.8571428571431,455.20787729292397,4820.350734435768,0.0
38148,1589.5,20.741778489984128,13.864285714285714,13.305770630656758,471.26587249640005,26321.073503847627,-1874.8571428571431,471.26587249640005,24917.48223348688,0.0
38149,1589.5416666666667,22.34685657822283,13.864285714285714,13.305770630656758,455.20787729292397,41729.82315093917,-1874.8571428571431,455.20787729292397,40310.17388537495,0.0
38150,1589.5833333333333,23.35585084551959,13.864285714285714,13.305770630656758,408.12821751852067,51416.16811698807,-1874.8571428571431,408.12821751852067,49949.43919164944,0.0
38151,1589.625,23.7,13.864285714285714,13.305770630656758,333.2352941839994,54719.99999999999,-1874.8571428571431,333.2352941839994,53178.37815132685,0.0
38152,1589.6666666666667,23.35585084551959,13.864285714285714,13.305770630656758,235.63293624819997,51416.16811698807,-1874.8571428571431,235.63293624819997,49776.94391037912,0.0
38153,1589.7083333333333,22.34685657822283,13.864285714285714,13.305770630656758,121.97258310892467,41729.82315093917,-1874.8571428571431,121.97258310892467,39976.93859119095,0.0
38154,1589.75,20.741778489984128,13.864285714285714,13.305770630656758,5.771342423001011e-14,26321.073503847627,-1874.8571428571431,5.771342423001011e-14,24446.216360990482,0.0
38155,1589.7916666666667,18.65,13.864285714285714,13.305770630656758,0.0,6239.999999999986,-1874.8571428571431,0.0,4365.142857142843,0.0
38156,1589.8333333333333,16.21407235553546,13.864285714285714,13.305770630656758,0.0,-17144.90538685958,-1874.8571428571431,0.0,-19019.762529716725,19019.762529716725
38157,1589.875,13.6,13.864285714285714,13.305770630656758,0.0,-42240.0,-1874.8571428571431,0.0,-44114.857142857145,44114.857142857145
38158,1589.9166666666667,10.985927644464542,13.864285714285714,13.305770630656758,0.0,-67335.09461314039,-1874.8571428571431,0.0,-69209.95175599754,69209.95175599754
38159,1589.9583333333333,8.550000000000002,13.864285714285714,13.305770630656758,0.0,-90719.99999999997,-1874.8571428571431,0.0,-92594.85714285712,92594.85714285712
38160,1590.0,15.056928214313137,13.885714285714286,13.392275800654023,0.0,-28253.489142593884,-1865.142857142857,0.0,-30118.631999736743,30118.631999736743
38161,1590.0416666666667,14.429199655051468,13.885714285714286,13.392275800654023,0.0,-34279.683311505905,-1865.142857142857,0.0,-36144.82616864876,36144.82616864876
38162,1590.0833333333333,14.03459298615818,13.885714285714286,13.392275800654023,0.0,-38067.90733288146,-1865.142857142857,0.0,-39933.05019002432,39933.05019002432
38163,1590.125,13.900000000000002,13.885714285714286,13.392275800654023,0.0,-39359.99999999998,-1865.142857142857,0.0,-41225.14285714283,41225.14285714283
38164,1590.1666666666667,14.03459298615818,13.885714285714286,13.392275800654023,0.0,-38067.90733288146,-1865.142857142857,0.0,-39933.05019002432,39933.05019002432
38165,1590.2083333333333,14.429199655051468,13.885714285714286,13.392275800654023,0.0,-34279.683311505905,-1865.142857142857,0.0,-36144.82616864876,36144.82616864876
38166,1590.25,15.056928214313139,13.885714285714286,13.392275800654023,0.0,-28253.489142593866,-1865.142857142857,0.0,-30118.631999736725,30118.631999736725
38167,1590.2916666666667,15.875000000000002,13.885714285714286,13.392275800654023,60.98629155446228,-20399.99999999998,-1865.142857142857,60.98629155446228,-22204.15656558838,22204.15656558838
38168,1590.3333333333333,16.827664771845043,13.885714285714286,13.392275800654023,117.81646812409998,-11254.418190287583,-1865.142857142857,117.81646812409998,-13001.74457930634,13001.74457930634
38169,1590.375,17.85,13.885714285714286,13.392275800654023,166.61764709199966,-1439.9999999999864,-1865.142857142857,166.61764709199966,-3138.5252100508437,3138.5252100508437
38170,1590.4166666666667,18.87233522815496,13.885714285714286,13.392275800654023,204.0641087592603,8374.418190287612,-1865.142857142857,204.0641087592603,6713.339441904015,0.0
38171,1590.4583333333333,19.825000000000003,13.885714285714286,13.392275800654023,227.60393864646198,17520.00000000003,-1865.142857142857,227.60393864646198,15882.461081503634,0.0
38172,1590.5,20.643071785686864,13.885714285714286,13.392275800654023,235.63293624820002,25373.489142593895,-1865.142857142857,235.63293624820002,23743.979221699235,0.0
38173,1590.5416666666667,21.270800344948533,13.885714285714286,13.392275800654023,227.60393864646198,31399.68331150592,-1865.142857142857,227.60393864646198,29762.144393009523,0.0
38174,1590.5833333333333,21.665407013841822,13.885714285714286,13.392275800654023,204.06410875926034,35187.90733288149,-1865.142857142857,204.06410875926034,33526.8285844979,0.0
38175,1590.625,21.8,13.885714285714286,13.392275800654023,166.6176470919997,36480.00000000001,-1865.142857142857,166.6176470919997,34781.47478994915,0.0
38176,1590.6666666666667,21.665407013841822,13.885714285714286,13.392275800654023,117.81646812409998,35187.90733288149,-1865.142857142857,117.81646812409998,33440.58094386274,0.0
38177,1590.7083333333333,21.270800344948533,13.885714285714286,13.392275800654023,60.98629155446233,31399.68331150592,-1865.142857142857,60.98629155446233,29595.526745917523,0.0
38178,1590.75,20.643071785686864,13.885714285714286,13.392275800654023,2.8856712115005054e-14,25373.489142593895,-1865.142857142857,2.8856712115005054e-14,23508.346285451036,0.0
38179,1590.7916666666667,19.825000000000003,13.885714285714286,13.392275800654023,0.0,17520.00000000003,-1865.142857142857,0.0,15654.857142857172,0.0
38180,1590.8333333333333,18.87233522815496,13.885714285714286,13.392275800654023,0.0,8374.418190287612,-1865.142857142857,0.0,6509.275333144755,0.0
38181,1590.875,17.85,13.885714285714286,13.392275800654023,0.0,-1439.9999999999864,-1865.142857142857,0.0,-3305.1428571428432,3305.1428571428432
38182,1590.9166666666667,16.827664771845043,13.885714285714286,13.392275800654023,0.0,-11254.418190287583,-1865.142857142857,0.0,-13119.56104743044,13119.56104743044
38183,1590.9583333333333,15.875000000000002,13.885714285714286,13.392275800654023,0.0,-20399.99999999998,-1865.142857142857,0.0,-22265.14285714284,22265.14285714284
38184,1591.0,9.671572875253808,14.0,13.478620282628285,0.0,-79952.90039756344,-1813.3333333333335,0.0,-81766.23373089677,81766.23373089677
38185,1591.0416666666667,9.035898384862245,14.0,13.478620282628285,0.0,-86055.37550532244,-1813.3333333333335,0.0,-87868.70883865577,87868.70883865577
38186,1591.0833333333333,8.636296694843727,14.0,13.478620282628285,0.0,-89891.55172950022,-1813.3333333333335,0.0,-91704.88506283355,91704.88506283355
38187,1591.125,8.5,14.0,13.478620282628285,0.0,-91200.0,-1813.3333333333335,0.0,-93013.33333333333,93013.33333333333
38188,1591.1666666666667,8.636296694843727,14.0,13.478620282628285,0.0,-89891.55172950022,-1813.3333333333335,0.0,-91704.88506283355,91704.88506283355
38189,1591.2083333333333,9.035898384862245,14.0,13.478620282628285,0.0,-86055.37550532244,-1813.3333333333335,0.0,-87868.70883865577,87868.70883865577
38190,1591.25,9.67157287525381,14.0,13.478620282628285,0.0,-79952.90039756343,-1813.3333333333335,0.0,-81766.23373089675,81766.23373089675
38191,1591.2916666666667,10.5,14.0,13.478620282628285,30.49314577723114,-72000.0,-1813.3333333333335,30.49314577723114,-73782.8401875561,73782.8401875561
38192,1591.3333333333333,11.464723819589917,14.0,13.478620282628285,58.90823406204999,-62738.651331936795,-1813.3333333333335,58.90823406204999,-64493.07643120808,64493.07643120808
38193,1591.375,12.5,14.0,13.478620282628285,83.30882354599983,-52800.0,-1813.3333333333335,83.30882354599983,-54530.024509787334,54530.024509787334
38194,1591.4166666666667,13.535276180410083,14.0,13.478620282628285,102.03205437963015,-42861.348668063205,-1813.3333333333335,102.03205437963015,-44572.64994701691,44572.64994701691
38195,1591.4583333333333,14.5,14.0,13.478620282628285,113.80196932323099,-33600.0,-1813.3333333333335,113.80196932323099,-35299.5313640101,35299.5313640101
38196,1591.5,15.32842712474619,14.0,13.478620282628285,117.81646812410001,-25647.099602436578,-1813.3333333333335,117.81646812410001,-27342.61646764581,27342.61646764581
38197,1591.5416666666667,15.964101615137755,14.0,13.478620282628285,113.80196932323099,-19544.624494677548,-1813.3333333333335,113.80196932323099,-21244.15585868765,21244.15585868765
38198,1591.5833333333333,16.363703305156275,14.0,13.478620282628285,102.03205437963017,-15708.448270499764,-1813.3333333333335,102.03205437963017,-17419.749549453467,17419.749549453467
38199,1591.625,16.5,14.0,13.478620282628285,83.30882354599984,-14400.0,-1813.3333333333335,83.30882354599984,-16130.024509787334,16130.024509787334
38200,1591.6666666666667,16.363703305156275,14.0,13.478620282628285,58.90823406204999,-15708.448270499764,-1813.3333333333335,58.90823406204999,-17462.873369771045,17462.873369771045
38201,1591.7083333333333,15.964101615137755,14.0,13.478620282628285,30.493145777231167,-19544.624494677548,-1813.3333333333335,30.493145777231167,-21327.464682233647,21327.464682233647
38202,1591.75,15.32842712474619,14.0,13.478620282628285,1.4428356057502527e-14,-25647.099602436578,-1813.3333333333335,1.4428356057502527e-14,-27460.43293576991,27460.43293576991
38203,1591.7916666666667,14.5,14.0,13.478620282628285,0.0,-33600.0,-1813.3333333333335,0.0,-35413.333333333336,35413.333333333336
38204,1591.8333333333333,13.535276180410083,14.0,13.478620282628285,0.0,-42861.348668063205,-1813.3333333333335,0.0,-44674.68200139654,44674.68200139654
38205,1591.875,12.5,14.0,13.478620282628285,0.0,-52800.0,-1813.3333333333335,0.0,-54613.333333333336,54613.333333333336
38206,1591.9166666666667,11.464723819589917,14.0,13.478620282628285,0.0,-62738.651331936795,-1813.3333333333335,0.0,-64551.98466527013,64551.98466527013
38207,1591.9583333333333,10.5,14.0,13.478620282628285,0.0,-72000.0,-1813.3333333333335,0.0,-73813.33333333333,73813.33333333333
38208,1592.0,8.335607870753492,14.035714285714286,13.564778490846066,0.0,-92778.16444076647,-1797.1428571428569,0.0,-94575.30729790933,94575.30729790933
38209,1592.0416666666667,7.23112344369815,14.035714285714286,13.564778490846066,0.0,-103381.21494049775,-1797.1428571428569,0.0,-105178.35779764061,105178.35779764061
38210,1592.0833333333333,6.536815507290976,14.035714285714286,13.564778490846066,0.0,-110046.57113000663,-1797.1428571428569,0.0,-111843.71398714949,111843.71398714949
38211,1592.125,6.300000000000001,14.035714285714286,13.564778490846066,0.0,-112320.0,-1797.1428571428569,0.0,-114117.14285714286,114117.14285714286
38212,1592.1666666666667,6.536815507290977,14.035714285714286,13.564778490846066,0.0,-110046.57113000662,-1797.1428571428569,0.0,-111843.71398714947,111843.71398714947
38213,1592.2083333333333,7.231123443698151,14.035714285714286,13.564778490846066,0.0,-103381.21494049774,-1797.1428571428569,0.0,-105178.3577976406,105178.3577976406
38214,1592.25,8.335607870753496,14.035714285714286,13.564778490846066,0.0,-92778.16444076644,-1797.1428571428569,0.0,-94575.3072979093,94575.3072979093
38215,1592.2916666666667,9.775000000000002,14.035714285714286,13.564778490846066,91.4794373316934,-78959.99999999999,-1797.1428571428569,91.4794373316934,-80665.66341981114,80665.66341981114
38216,1592.3333333333333,11.451207636537482,14.035714285714286,13.564778490846066,176.72470218614998,-62868.40668924017,-1797.1428571428569,176.72470218614998,-64488.824844196875,64488.824844196875
38217,1592.375,13.25,14.035714285714286,13.564778490846066,249.92647063799947,-45600.0,-1797.1428571428569,249.92647063799947,-47147.21638650486,47147.21638650486
38218,1592.4166666666667,15.04879236346252,14.035714285714286,13.564778490846066,306.09616313889046,-28331.593310759814,-1797.1428571428569,306.09616313889046,-29822.640004763784,29822.640004763784
38219,1592.4583333333333,16.725,14.035714285714286,13.564778490846066,341.405907969693,-12239.999999999985,-1797.1428571428569,341.405907969693,-13695.73694917315,13695.73694917315
38220,1592.5,18.164392129246504,14.035714285714286,13.564778490846066,353.4494043723,1578.164440766443,-1797.1428571428569,353.4494043723,134.47098799588616,0.0
38221,1592.5416666666667,19.268876556301848,14.035714285714286,13.564778490846066,341.405907969693,12181.214940497739,-1797.1428571428569,341.405907969693,10725.477991324575,0.0
38222,1592.5833333333333,19.963184492709026,14.035714285714286,13.564778490846066,306.0961631388905,18846.571130006647,-1797.1428571428569,306.0961631388905,17355.52443600268,0.0
38223,1592.625,20.2,14.035714285714286,13.564778490846066,249.9264706379995,21119.999999999993,-1797.1428571428569,249.9264706379995,19572.783613495136,0.0
38224,1592.6666666666667,19.963184492709026,14.035714285714286,13.564778490846066,176.72470218614998,18846.571130006647,-1797.1428571428569,176.72470218614998,17226.152975049943,0.0
38225,1592.7083333333333,19.268876556301848,14.035714285714286,13.564778490846066,91.4794373316935,12181.214940497739,-1797.1428571428569,91.4794373316935,10475.551520686575,0.0
38226,1592.75,18.164392129246504,14.035714285714286,13.564778490846066,4.3285068172507575e-14,1578.164440766443,-1797.1428571428569,4.3285068172507575e-14,-218.9784163764138,218.9784163764138
38227,1592.7916666666667,16.725,14.035714285714286,13.564778490846066,0.0,-12239.999999999985,-1797.1428571428569,0.0,-14037.142857142842,14037.142857142842
